system_cod,location_c,location_n,BEDS,Managed_by,location_t,Location_1,Grades_tex,Grades_fin,open_date,Status_des,Primary_bu,primary_ad,X_COORDINA,Y_COORDINA,LONGITUDE,LATITUDE,Community_,Council-di,Census_tra,Borough_bl,NTA,NTA_Name,Geographic,Administra,Administ_1,communit_1,LOC_CODE
08X537,X537,Bronx Arena High School,320800011537,DOE,Transfer School,High school,"09,10,11,12","09,10,11,12",2011/07/01 00:00:00.000,Open,X972,1440 STORY AVENUE,"1017135","238225",-73.881186999999997,40.820486000000002,"209","17","2800","2036220018",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"8","8",NULL,NULL,X537
84X538,X538,Icahn Charter School 5,321100860982,Charter,General Academic,K-8,"0K,01,02,03,04,05,06,07,08","0K,01,02,03,04,05,06,07,08",2011/07/01 00:00:00.000,Open,XAGA,1500 PELHAM PARKWAY SOUTH,"1027677","251374",-73.843012999999999,40.856530999999997,"211","13","29600","2042220005",BX49,Pelham Parkway,"11","84",OFFICE OF CHARTER SCHOOLS,NULL,X538
84X539,X539,New Visions Charter High School for Advanced Math,321000860999,Charter,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011/07/01 00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,"1008396","258943",-73.912685999999994,40.877378999999998,"208","10","30900","1022150080",MN01,Marble Hill-Inwood,"10","84",OFFICE OF CHARTER SCHOOLS,NULL,X539
08X540,X540,School for Community Research and Learning,320800011540,DOE,General Academic,High school,"10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Closed,X450,1980 LAFAYETTE AVENUE,"1024125","238502",-73.855930000000001,40.821218000000002,"209","18","1600","2036040039",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"8","8",COMMUNITY SCHOOL DISTRICT 08,NULL,X540
11X541,X541,Global Enterprise High School,321100011541,DOE,General Academic,High school,"12,SE","09,10,11,12",2003/07/01 00:00:00.000,Closed,X415,925 ASTOR AVENUE,"1022774","252791",-73.860729000000006,40.860442999999997,"211","13","32400","2043580001",BX07,Bronxdale,"11","11",COMMUNITY SCHOOL DISTRICT 11,NULL,X541
11X542,X542,Pelham Preparatory Academy,321100011542,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Open,X415,925 ASTOR AVENUE,"1022774","252791",-73.860729000000006,40.860442999999997,"211","13","32400","2043580001",BX07,Bronxdale,"11","11",NULL,NULL,X542
09X543,X543,High School for Violin and Dance,320900011543,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Open,X400,1110 BOSTON ROAD,"1010840","240756",-73.903919999999999,40.827455000000000,"203","16","13500","2026340001",BX35,Morrisania-Melrose,"9","9",NULL,NULL,X543
11X544,X544,High School for Contemporary Arts,321100011544,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Open,X425,800 EAST GUN HILL ROAD,"1022511","258157",-73.861649000000000,40.875171999999999,"212","12","37200","2046330040",BX44,Williamsbridge-Olinville,"11","11",NULL,NULL,X544
11X545,X545,Bronx Aerospace High School,321100011545,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Open,X425,800 EAST GUN HILL ROAD,"1022511","258157",-73.861649000000000,40.875171999999999,"212","12","37200","2046330040",BX44,Williamsbridge-Olinville,"11","11",NULL,NULL,X545
10X546,X546,Bronx Theatre High School,321000011546,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,"1008396","258943",-73.912685999999994,40.877378999999998,"208","10","30900","1022150080",MN01,Marble Hill-Inwood,"10","10",NULL,NULL,X546
07X547,X547,New Explorers High School,320700011547,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12,SE",2003/07/01 00:00:00.000,Closed,X790,730 CONCOURSE VILLAGE WEST,"1005737","238701",-73.922365999999997,40.821827999999996,"204","17","6100","2024430078",BX14,East Concourse-Concourse Village,"7","7",NULL,NULL,X547
07X548,X548,Careers in Sports High School,320700011548,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Open,X790,730 CONCOURSE VILLAGE WEST,"1005737","238701",-73.922365999999997,40.821827999999996,"204","17","6100","2024430078",BX14,East Concourse-Concourse Village,"7","7",NULL,NULL,X548
10X549,X549,Discovery High School,321000011549,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2003/07/01 00:00:00.000,Open,X430,2780 RESERVOIR AVENUE,"1012719","255917",-73.897065999999995,40.869061000000002,"207","11","40900","2032470070",BX28,Van Cortlandt Village,"10","10",NULL,NULL,X549
12X550,X550,High School of World Cultures,321200011550,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",1996/03/07 00:00:00.000,Open,X420,1300 BOYNTON AVENUE,"1017958","242606",-73.878191000000001,40.832507999999997,"209","18","5600","2038640001",BX08,West Farms-Bronx River,"12","12",NULL,NULL,X550
07X551,X551,The Urban Assembly Bronx Academy of Letters,320700011551,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12,SE",2003/07/01 00:00:00.000,Open,X183,339 MORRIS AVENUE,"1004735","235732",-73.925995000000000,40.813681000000003,"201","8","5100","2023330070",BX39,Mott Haven-Port Morris,"7","7",NULL,NULL,X551
84X553,X553,New Visions Charter High School for the Humanities,321000860704,Charter,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2011/07/01 00:00:00.000,Open,X475,99 TERRACE VIEW AVENUE,"1008396","258943",-73.912685999999994,40.877378999999998,"208","10","30900","1022150080",MN01,Marble Hill-Inwood,"10","84",OFFICE OF CHARTER SCHOOLS,NULL,X553
84X554,X554,New York City Montessori Charter School,320700861005,Charter,General Academic,Elementary,"PK,0K,01,02,03,04,05","0K,01,02,03,04,05",2011/07/01 00:00:00.000,Open,XAFI,423 East 138th Street,"1005874","233916",-73.921887999999996,40.808703000000001,"201","8","3900","0",BX39,Mott Haven-Port Morris,"7","84",OFFICE OF CHARTER SCHOOLS,NULL,X554
09X555,X555,Mount Eden Children's Academy,320900010555,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012/07/01 00:00:00.000,Open,X240,1501 JEROME AVENUE,"1007429","246415",-73.916083999999998,40.842503000000001,"204","14","20900","2028590077",BX63,West Concourse,"9","9",COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X555
11X556,X556,Bronx Park Middle School,321100010556,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2012/07/01 00:00:00.000,Open,X135,2441 WALLACE AVENUE,"1021584","253392",-73.865027999999995,40.862098000000003,"211","13","33000","2044320001",BX07,Bronxdale,"11","11",COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",X556
07X557,X557,Mott Haven Community High School,320700011557,DOE,Transfer School,High school,"10,11,12,SE","09,10,11,12",2012/07/01 00:00:00.000,Open,X655,455 SOUTHERN BLVD,"1009848","234640",-73.907527999999999,40.810670999999999,"201","8","3500","2025760026",BX39,Mott Haven-Port Morris,"7","7",NULL,NULL,X557
08X558,X558,Westchester Square Academy,320800011558,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2012/07/01 00:00:00.000,Open,X405,3000 EAST TREMONT AVENUE,"1028637","245271",-73.839583000000005,40.839775000000003,"210","13","19400","2053680001",BX52,Schuylerville-Throgs Neck-Edgewater Park,"11","8",NULL,NULL,X558
08X559,X559,School for Tourism and Hospitality,320800011559,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2012/07/01 00:00:00.000,Open,X650,900 TINTON AVENUE,"1011127","238668",-73.902891999999994,40.821722999999999,"203","17","13300","2026680001",BX35,Morrisania-Melrose,"8","8",NULL,NULL,X559
08X560,X560,Bronx Academy High School,320800011560,DOE,Transfer School,High school,"12","09,10,11,12",2003/07/01 00:00:00.000,Closed,X972,1440 STORY AVENUE,"1017135","238225",-73.881186999999997,40.820486000000002,"209","17","2800","2036220018",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"8","8",COMMUNITY SCHOOL DISTRICT 08,NULL,X560
08X561,X561,Bronx Compass High School,320800011561,DOE,General Academic,High school,"09,10,11,12,SE","09,10,11,12",2012/07/01 00:00:00.000,Open,X450,1980 LAFAYETTE AVENUE,"1024125","238502",-73.855930000000001,40.821218000000002,"209","18","1600","2036040039",BX09,Soundview-Castle Hill-Clason Point-Harding Park,"8","8",NULL,NULL,X561
08X562,X562,Blueprint Middle School,320800010562,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2012/07/01 00:00:00.000,Open,X125,1111 PUGSLEY AVENUE,"1023580","241392",-73.857882000000004,40.829152999999998,"209","18","4001","2037900040",BX55,Soundview-Bruckner,"8","8",COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",X562
08X563,X563,Collegiate Preparatory Academy At Longwood,320800011563,DOE,General Academic,High school,"09,10,11,12,SE",,2012/07/01 00:00:00.000,"Initiated, never opened",X039,965 LONGWOOD AVENUE,"1012517","237219",-73.897875999999997,40.817740999999998,"202","17","8700","2027100001",BX33,Longwood,"8","8",COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",X563
09X564,X564,Claremont International HS,320900011564,DOE,General Academic,High school,"09,10,11,12","09,10,11,12",2012/07/01 00:00:00.000,Open,X410,240 EAST 172 STREET,"1008775","245072",-73.911366000000001,40.839306999999998,"204","16","22500","2028170002",BX14,East Concourse-Concourse Village,"9","9",NULL,NULL,X564
10X565,X565,High School for Energy and Technology,321000011565,DOE,Career Technical,High school,"09,10,11,12,SE","09,10,11,12",2012/07/01 00:00:00.000,Open,X660,2474 CROTONA AVENUE,"1016758","250942",-73.882486999999998,40.855392000000002,"206","15","39300","2031040007",BX06,Belmont,"10","10",NULL,NULL,X565
11X566,X566,Pelham Gardens Middle School,321100010566,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2012/07/01 00:00:00.000,Open,X144,2545 GUNTHER AVENUE,"1029467","254041",-73.836524999999995,40.863841999999998,"211","13","31000","2044930001",BX31,Allerton-Pelham Gardens,"11","11",COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",X566
11X567,X567,Linden Tree Elementary School,321100010567,DOE,General Academic,Elementary,"PK,0K,01,02,03,04,05,SE","0K,01,02,03,04,05",2012/07/01 00:00:00.000,Open,X127,1560 PURDY STREET,"1024869","244894",-73.853202999999993,40.838759000000003,"209","18","22200","2039480055",BX46,Parkchester,"11","11",COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",X567
09X568,X568,Young Women's Leadership School of the Bronx,320900010568,DOE,General Academic,Secondary School,"06,07,08,09,10,11,12,SE","06,07,08,09,10,11,12",2012/07/01 00:00:00.000,Open,X117,1865 MORRIS AVENUE,"1009420","248441",-73.909021999999993,40.848551999999998,"205","14","23301","2028270001",BX41,Mount Hope,"9","9",NULL,NULL,X568
08X569,X569,Throggs Neck High School,320800011569,DOE,General Academic,High school,"09,10,11,12",,2012/07/01 00:00:00.000,"Initiated, never opened",X405,3000 EAST TREMONT AVENUE,"1028637","245271",-73.839583000000005,40.839775000000003,"210","13","19400","2053680001",BX52,Schuylerville-Throgs Neck-Edgewater Park,"11","8",COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",X569
09X570,X570,Bronx Middle School Of Academic And Career Technol,320900010570,DOE,General Academic,Junior High-Intermediate-Middle,,,2012/07/01 00:00:00.000,"Initiated, never opened",X147,1600 WEBSTER AVENUE,"1010715","245522",-73.904353000000000,40.840536000000000,"203","16","16700","2028970005",BX01,Claremont-Bathgate,"9","9",COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X570
09X571,X571,The College Avenue Academy,320900010571,DOE,General Academic,Junior High-Intermediate-Middle,,,2012/07/01 00:00:00.000,"Initiated, never opened",X022,270 EAST 167 STREET,"1007952","242417",-73.914349999999999,40.832022000000002,"204","16","17500","2024380050",BX14,East Concourse-Concourse Village,"9","9",COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X571
10X572,X572,Innovative School Of Excellence At The Angelo Patr,321000010572,DOE,General Academic,Junior High-Intermediate-Middle,,,2012/07/01 00:00:00.000,"Initiated, never opened",X137,2225 WEBSTER AVENUE,"1012632","250523",-73.897403999999995,40.854256999999997,"205","15","37900","2031430043",BX41,Mount Hope,"10","10",COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",X572
09X574,X574,Business Enterprise High School,320900011574,DOE,General Academic,High school,,,2012/07/01 00:00:00.000,"Initiated, never opened",X410,240 EAST 172 STREET,"1008775","245072",-73.911366000000001,40.839306999999998,"204","16","22500","2028170002",BX14,East Concourse-Concourse Village,"9","9",COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X574
10X575,X575,Norwood Academy Of Communal Excellence At The Isob,321000010575,DOE,Budget Only,Junior High-Intermediate-Middle,,,2012/07/01 00:00:00.000,"Initiated, never opened",X080,149 EAST MOSHOLU PKWY N,"1017091","258749",-73.881245000000007,40.876818999999998,"207","11","41900","2033360035",BX43,Norwood,"10","10",COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",X575
10X575,X575,Norwood Academy Of Communal Excellence At The Isob,321000010575,DOE,Budget Only,Junior High-Intermediate-Middle,,,2012/07/01 00:00:00.000,"Initiated, never opened",X080,149 EAST MOSHOLU PKWY N,"1017091","258749",-73.881245000000007,40.876818999999998,"207","11","41900","2033360035",BX43,Norwood,"10","10",COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",X575
07X576,X576,Bronx Institute For Automotive Technology,320700011576,DOE,General Academic,High school,,,2012/07/01 00:00:00.000,"Initiated, never opened",X600,333 EAST 151 STREET,"1006407","237542",-73.919949000000003,40.818644999999997,"201","17","6700","2024110022",BX34,Melrose South-Mott Haven North,"7","7",COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",X576
10X577,X577,East Fordham College & Career Preparatory High Sch,321000011577,DOE,General Academic,High school,,,2012/07/01 00:00:00.000,"Initiated, never opened",X435,500 EAST FORDHAM ROAD,"1015058","252424",-73.888625000000005,40.859465999999998,"206","15","38700","2030590001",BX06,Belmont,"10","10",COMMUNITY SCHOOL DISTRICT 10,"HULLA, MARIBEL",X577
11X578,X578,NORTH BRONX ACADEMY,321100010578,DOE,General Academic,Junior High-Intermediate-Middle,,,2012/07/01 00:00:00.000,"Initiated, never opened",X142,3750 BAYCHESTER AVENUE,"1028579","262113",-73.839681999999996,40.886001999999998,"212","12","48400","2049350001",BX03,Eastchester-Edenwald-Baychester,"11","11",COMMUNITY SCHOOL DISTRICT 11,"VAUGHAN, CRISTINE",X578
84X579,X579,Bronx Charter School for Excellence II,321100861103,Charter,General Academic,Elementary,"0K,01,02,03,04","0K,01,02,03,04,05",2016/07/01 00:00:00.000,Open,XACO,1804 HOLLAND AVENUE,"1021835","247490",-73.864153999999999,40.845897000000001,"211","15","23200","2040520007",BX37,Van Nest-Morris Park-Westchester Square,"11","84",OFFICE OF CHARTER SCHOOLS,NULL,X579
84X581,X581,South Bronx Community Charter School,320700861100,Charter,General Academic,High school,"09,10,11,12","09,10,11,12",2016/08/29 00:00:00.000,Open,X790,730 CONCOURSE VILLAGE WEST,"1005737","238701",-73.922365999999997,40.821827999999996,"204","17","6100","2024430078",BX14,East Concourse-Concourse Village,"7","84",OFFICE OF CHARTER SCHOOLS,NULL,X581
08X583,X583,P.S. 583,320800010583,DOE,General Academic,Elementary,"PK,0K,01,02,SE","0K,01,02,03,04,05",2017/07/01 00:00:00.000,Open,X317,1028 WHITE PLAINS ROAD,"1023100","240588",-73.859622000000002,40.826948999999999,"209","18","4001","2037330005",BX55,Soundview-Bruckner,"8","8",COMMUNITY SCHOOL DISTRICT 08,"TOBIA, ERIKA",X583
07X584,X584,I.S. 584,320700010584,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE","06,07,08",2017/07/01 00:00:00.000,Open,X162,600 SAINT ANN'S AVENUE,"1008598","236164",-73.912037999999995,40.814857000000003,"201","17","7300","2026160001",BX34,Melrose South-Mott Haven North,"7","7",COMMUNITY SCHOOL DISTRICT 07,"ALVAREZ, RAFAEL",X584
84X585,X585,Legacy College Preparatory,320700861114,Charter,General Academic,Secondary School,"06,07,08,SE","06,07,08,09,10",2017/04/26 00:00:00.000,Open,XATI,416 WILLIS AVENUE,"1006401","235510",-73.919978999999998,40.813077000000000,"201","8","4300","0",BX39,Mott Haven-Port Morris,"7","84",OFFICE OF CHARTER SCHOOLS,NULL,X585
84X586,X586,Brilla Veritas Charter School,320700861106,Charter,General Academic,Elementary,"0K,01,02","0K,01,02,03,04",2017/04/27 00:00:00.000,Open,XAQI,452 COLLEGE AVENUE,"1005984","236327",-73.921481000000000,40.815311000000001,"201","8","5100","2023260023",BX39,Mott Haven-Port Morris,"7","84",OFFICE OF CHARTER SCHOOLS,NULL,X586
84X587,X587,NYC Autism Charter School Bronx,321200861108,Charter,Special Education,Ungraded,"0K,01,02,03,04,SE","05,06,07,08,09,10,11,12",2017/05/04 00:00:00.000,Open,X198,1180 TINTON AVENUE,"1011891","241104",-73.900120999999999,40.828406000000001,"203","17","13500","2026720001",BX35,Morrisania-Melrose,"12","84",OFFICE OF CHARTER SCHOOLS,NULL,X587
84X588,X588,South Bronx Classical Charter School IV,320900861122,Charter,General Academic,Elementary,"0K,01,02,03","0K,01,02,03,04,05",2017/07/01 00:00:00.000,Open,XBBZ,3458 Third Avenue,"101015","241607",-73.906402999999997,40.829793000000002,"203","16","1001","2026090002",BX01,Claremont-Bathgate,"9","84",OFFICE OF CHARTER SCHOOLS,NULL,X588
84X589,X589,Bronx Charter School for Excellence 3,321100861115,Charter,General Academic,Elementary,"0K,01,02,03","0K,01,02,03,04,05",2017/07/06 00:00:00.000,Open,XAEF,3956 CARPENTER AVENUE,"1022151","262958",-73.862924000000007,40.888351000000000,"212","12","39400","2048260043",BX44,Williamsbridge-Olinville,"11","84",OFFICE OF CHARTER SCHOOLS,NULL,X589
84X592,X592,Amber Charter School II,321000861074,Charter,General Academic,Elementary,"0K,01,02,03,04","0K,01,02,03,04,05",2017/07/24 00:00:00.000,Open,XAFJ,3120 Corlear Avenue,"1009886","260165",-73.907295000000005,40.880738000000001,"208","11","28900","0",BX29,Spuyten Duyvil-Kingsbridge,"10","84",OFFICE OF CHARTER SCHOOLS,NULL,X592
09X593,X593,South Bronx International Middle School,320900010593,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,SE",,2018/07/01 00:00:00.000,Open,X145,1000 TELLER AVENUE,"1008032","240747",-73.914067000000003,40.827438000000001,"204","16","17300","2024240001",BX14,East Concourse-Concourse Village,"9","9",COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X593
09X594,X594,M.S. 594,320900010594,DOE,General Academic,Junior High-Intermediate-Middle,"06,07,08,SE",,2018/07/01 00:00:00.000,Open,X145,1000 TELLER AVENUE,"1008032","240747",-73.914067000000003,40.827438000000001,"204","16","17300","2024240001",BX14,East Concourse-Concourse Village,"9","9",COMMUNITY SCHOOL DISTRICT 09,"RODRIGUEZ-ROSARIO, LETICIA",X594
12X595,X595,P.S. 595,321200010595,DOE,General Academic,Elementary,"PK,0K,01,02,03,SE","PK,0K,01,02,03,04,05",2018/07/01 00:00:00.000,Open,X092,700 EAST 179 STREET,"1014794","247592",-73.889601999999996,40.846204999999998,"206","17","37100","2030920014",BX17,East Tremont,"12","12",COMMUNITY SCHOOL DISTRICT 12,"ROSADO, JACQUELINE",X595
75X596,X596,P.S. X596,307500012596,DOE,Special Education,Elementary,"PK,0K,01,02,03,04,05,06,07,SE",,2018/07/01 00:00:00.000,Open,X178,850 BAYCHESTER AVENUE,"1030803","257757",-73.831669000000005,40.874034999999999,"210","12","46201","2051410150",BX13,Co-op City,"11","75",CITYWIDE SPECIAL EDUCATION,"LOUISSAINT, KETLER",X596
84X597,X597,The Urban Assembly Charter School for Computer Sci,321200861107,Charter,General Academic,High school,"09,10",,2018/07/01 00:00:00.000,Open,X420,1300 BOYNTON AVENUE,"1017958","242606",-73.878191000000001,40.832507999999997,"209","18","5600","2038640001",BX08,West Farms-Bronx River,"12","84",OFFICE OF CHARTER SCHOOLS,NULL,X597
